gene_symbol_std	contrast	pathway_id	pathway_label	NES	p_adjust	gene_symbol_raw	gene_symbol_raw_deg	logFC	adj.P.Val	t	gene_symbol	direction	abs_logFC
AKT3	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	AKT3	AKT3	0.912656550599606	4.56816803553781e-10	7.12372859467268	AKT3	positive_pathway	0.912656550599606
KCNMA1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	KCNMA1	KCNMA1	0.910671022709238	4.75413095970855e-05	4.53124661873529	KCNMA1	positive_pathway	0.910671022709238
COL3A1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	COL3A1	COL3A1	0.884631572340119	0.00451163094170796	3.17254591999561	COL3A1	positive_pathway	0.884631572340119
NR3C1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NR3C1	NR3C1	0.864616403006591	9.20179217968987e-11	7.43965368430384	NR3C1	positive_pathway	0.864616403006591
NOTCH2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NOTCH2	NOTCH2	0.845792831872925	6.1643696251667e-06	5.05027564108496	NOTCH2	positive_pathway	0.845792831872925
COL5A2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	COL5A2	COL5A2	0.832759482928983	0.00286201924178628	3.32727786430327	COL5A2	positive_pathway	0.832759482928983
AMPH	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	AMPH	AMPH	0.828001152263439	0.000214829029326915	4.12089248691706	AMPH	positive_pathway	0.828001152263439
NRP1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NRP1	NRP1	0.775451752302264	1.98815051201235e-08	6.34439181629489	NRP1	positive_pathway	0.775451752302264
ATRX	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ATRX	ATRX	0.762913610095207	1.63551642534287e-13	8.65166800402318	ATRX	positive_pathway	0.762913610095207
ATP2B1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ATP2B1	ATP2B1	0.760306010829786	6.50517323842534e-11	7.50619597477812	ATP2B1	positive_pathway	0.760306010829786
LPAR1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	LPAR1	LPAR1	0.733505039366881	9.43840085162502e-06	4.94534310007988	LPAR1	positive_pathway	0.733505039366881
TGFBR2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	TGFBR2	TGFBR2	0.730440795438852	4.92475649189727e-09	6.63344459565505	TGFBR2	positive_pathway	0.730440795438852
PLPP3	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PLPP3	PLPP3	0.727628647951882	1.44853976240867e-08	6.4098773286868	PLPP3	positive_pathway	0.727628647951882
GJA1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	GJA1	GJA1	0.724587385662374	4.55347721706044e-05	4.54294097191787	GJA1	positive_pathway	0.724587385662374
NFIB	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NFIB	NFIB	0.708500660962367	3.26787505137319e-07	5.7366927541853	NFIB	positive_pathway	0.708500660962367
CAP2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	CAP2	CAP2	0.687091902535787	4.03201146225266e-06	5.15436949446827	CAP2	positive_pathway	0.687091902535787
PDGFRB	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PDGFRB	PDGFRB	0.656741230447341	0.000440295364284308	3.91301902583145	PDGFRB	positive_pathway	0.656741230447341
LAMC1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	LAMC1	LAMC1	0.603878647227218	4.4242151399117e-06	5.13205498815086	LAMC1	positive_pathway	0.603878647227218
ATRN	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ATRN	ATRN	0.596759293927924	2.43521820360003e-09	6.78042814674384	ATRN	positive_pathway	0.596759293927924
TOGARAM1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	TOGARAM1	TOGARAM1	0.596620019533194	1.2970914811293e-12	8.26278364645038	TOGARAM1	positive_pathway	0.596620019533194
DAB2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	DAB2	DAB2	0.587755559733725	7.70950897385841e-05	4.40343603307932	DAB2	positive_pathway	0.587755559733725
SDC2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SDC2	SDC2	0.580377169585144	0.00024409689814274	4.08532371604651	SDC2	positive_pathway	0.580377169585144
ATXN1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ATXN1	ATXN1	0.576518118078034	4.97953477727691e-08	6.14865507381845	ATXN1	positive_pathway	0.576518118078034
PDLIM5	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PDLIM5	PDLIM5	0.558430815980932	1.11286274416454e-07	5.97314240611943	PDLIM5	positive_pathway	0.558430815980932
SCAF8	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SCAF8	SCAF8	0.548647015377584	5.38904801647414e-14	8.85538727523298	SCAF8	positive_pathway	0.548647015377584
NR1D2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NR1D2	NR1D2	0.53897447399059	1.73428050003025e-06	5.3554602974477	NR1D2	positive_pathway	0.53897447399059
MAGI2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	MAGI2	MAGI2	0.535248355878243	0.000159642067684941	4.20470857731092	MAGI2	positive_pathway	0.535248355878243
PHF3	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PHF3	PHF3	0.505151966087191	2.05615833037846e-09	6.81534536387856	PHF3	positive_pathway	0.505151966087191
PIK3CD	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PIK3CD	PIK3CD	0.501370973944725	0.00218544910472079	3.41654988185469	PIK3CD	positive_pathway	0.501370973944725
ADD3	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ADD3	ADD3	0.500633817015722	0.000102582457368378	4.32633869895003	ADD3	positive_pathway	0.500633817015722
PRDM2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PRDM2	PRDM2	0.485415945585421	4.88546825202326e-10	7.1100341863748	PRDM2	positive_pathway	0.485415945585421
PRKCE	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PRKCE	PRKCE	0.468555194460754	5.10750426608803e-06	5.09665236749738	PRKCE	positive_pathway	0.468555194460754
PTPRM	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PTPRM	PTPRM	0.461819763282304	8.79062068377236e-05	4.36779522971941	PTPRM	positive_pathway	0.461819763282304
ZMIZ1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ZMIZ1	ZMIZ1	0.439937897497647	1.69308141933666e-07	5.88233327971455	ZMIZ1	positive_pathway	0.439937897497647
NIPBL	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NIPBL	NIPBL	0.437432988279196	5.4201009025421e-10	7.08874331040208	NIPBL	positive_pathway	0.437432988279196
APBB2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	APBB2	APBB2	0.433855757442958	1.96752380413957e-05	4.7607944469127	APBB2	positive_pathway	0.433855757442958
FYN	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	FYN	FYN	0.42357070872449	0.000166910278563756	4.19212710584099	FYN	positive_pathway	0.42357070872449
ATP2B4	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ATP2B4	ATP2B4	0.415300808745466	0.00327702831052746	3.28226621404361	ATP2B4	positive_pathway	0.415300808745466
PTEN	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PTEN	PTEN	0.415282656221229	4.75624529683306e-09	6.64077910539651	PTEN	positive_pathway	0.415282656221229
PRKCA	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PRKCA	PRKCA	0.405430112914417	0.000773889263677842	3.74479770910647	PRKCA	positive_pathway	0.405430112914417
NEK7	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NEK7	NEK7	0.397777193647802	0.000864117619085099	3.71117173095844	NEK7	positive_pathway	0.397777193647802
BMPR1A	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	BMPR1A	BMPR1A	0.391645489808269	8.87695528079199e-10	6.98694900698857	BMPR1A	positive_pathway	0.391645489808269
PIK3R3	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PIK3R3	PIK3R3	0.386814183044215	0.00134372742738129	3.57243173820497	PIK3R3	positive_pathway	0.386814183044215
ACVR2A	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ACVR2A	ACVR2A	0.381438751786552	7.62616568951055e-07	5.5455160292764	ACVR2A	positive_pathway	0.381438751786552
SLC7A1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SLC7A1	SLC7A1	0.364024004918456	0.00216559171251554	3.41954830282978	SLC7A1	positive_pathway	0.364024004918456
TJP1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	TJP1	TJP1	0.340178606391825	0.000132697229639975	4.25618698008823	TJP1	positive_pathway	0.340178606391825
PTPN21	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	PTPN21	PTPN21	0.323500749632129	0.000113309809406254	4.2990580600457	PTPN21	positive_pathway	0.323500749632129
SMAD7	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SMAD7	SMAD7	0.320149884853231	0.00169398668056022	3.49820662019511	SMAD7	positive_pathway	0.320149884853231
SPOP	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SPOP	SPOP	0.290871954388417	5.47930570407464e-06	5.07898495307341	SPOP	positive_pathway	0.290871954388417
NFKB1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	NFKB1	NFKB1	0.290721465109118	0.000836876685549972	3.72064389582248	NFKB1	positive_pathway	0.290721465109118
SYNJ2	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	SYNJ2	SYNJ2	0.273628068281833	0.00118928047579369	3.61121584669704	SYNJ2	positive_pathway	0.273628068281833
ATP2C1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	ATP2C1	ATP2C1	0.266665276888835	0.00230589383630048	3.39902659341979	ATP2C1	positive_pathway	0.266665276888835
DYRK1A	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	DYRK1A	DYRK1A	0.225537228281133	0.000184964156581483	4.16295171334707	DYRK1A	positive_pathway	0.225537228281133
DLG1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	DLG1	DLG1	0.219519768697646	0.00149711030991206	3.53765447433476	DLG1	positive_pathway	0.219519768697646
MAPK14	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	MAPK14	MAPK14	0.206158705372705	0.00177949961683191	3.48254929603857	MAPK14	positive_pathway	0.206158705372705
AGGF1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	AGGF1	AGGF1	0.187293398641035	0.00182118943764063	3.47493098442739	AGGF1	positive_pathway	0.187293398641035
MIOS	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	MIOS	MIOS	0.161430498480116	0.00469872871697052	3.15847009696735	MIOS	positive_pathway	0.161430498480116
YTHDC1	high_vs_intermediate	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	2.63525514877051	2.4134212310572e-14	YTHDC1	YTHDC1	0.148615911063581	0.00187042169213299	3.4667853305838	YTHDC1	positive_pathway	0.148615911063581
